Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response
0.2941176470588236,0.0,0.46117291887963324,0.8125524381052601,0.5,0.173469387755102,0.5219219096054467,0.4444444444444444,0.0,0.0,0.20221606648199444,1.0,1.0
0.43137254901960786,0.0,0.9806563425951809,0.2822069001944146,0.0,0.43877551020408156,0.02784841276351406,0.3333333333333333,1.0,0.75,0.6066481994459835,0.0,0.0
0.17647058823529416,0.0,0.3272208866774753,0.786227239576879,0.4444444444444444,0.520408163265306,0.10249364285128372,0.1111111111111111,0.0,0.25,0.7562326869806095,1.0,0.0
0.09803921568627455,0.5,0.774808520154302,0.4759094519621247,0.16666666666666666,0.9183673469387754,0.3845869904027561,0.1111111111111111,1.0,0.0,0.5290858725761773,0.0,0.0
0.8039215686274509,0.5,0.10253256555039975,0.02976249728286815,0.5,0.24489795918367346,0.13645312115495034,0.5555555555555556,0.5,0.5,0.6481994459833795,0.0,1.0
0.823529411764706,1.0,0.020517694414938226,0.52853343951309,0.16666666666666666,0.18367346938775508,0.8584816668033795,0.2222222222222222,0.25,0.75,0.7119113573407203,1.0,0.5
0.9803921568627451,0.0,0.6959244143791581,0.7292243528147454,0.16666666666666666,0.08163265306122448,0.4122918546468706,1.0,0.75,1.0,0.6149584487534626,1.0,0.0
0.23529411764705888,1.0,0.5680102868004695,0.15657891261907128,0.9444444444444444,0.13265306122448978,0.4890287917316053,0.5555555555555556,0.5,0.5,0.47645429362880887,1.0,0.0
0.5882352941176471,0.5,0.38066752390003916,0.5563152238611916,0.8333333333333333,0.6224489795918366,0.5475965876466246,0.6666666666666666,0.75,0.0,0.11080332409972299,1.0,0.5
0.3529411764705882,0.0,0.6949180969419131,0.3703902715506646,0.22222222222222224,0.2755102040816326,0.15548355344106307,0.5555555555555556,0.25,0.75,0.33240997229916897,1.0,0.0
0.8039215686274509,0.0,0.3170458992564432,0.11961576200565976,0.611111111111111,0.2755102040816326,0.060454433598556304,0.7777777777777777,0.25,0.75,0.8005540166204986,1.0,0.0
0.5686274509803921,0.5,0.7134231564823614,0.15019492246778546,0.22222222222222224,0.6428571428571428,0.830284636207038,0.3333333333333333,1.0,1.0,0.1883656509695291,0.0,1.0
0.5686274509803921,1.0,0.3706043495275899,0.09180350515086935,0.611111111111111,0.9897959183673468,0.14883930768599785,0.6666666666666666,0.5,0.25,0.07756232686980609,1.0,0.0
0.5882352941176471,1.0,0.42975345222787503,0.7699183539970786,0.8333333333333333,0.08163265306122448,0.527458781068001,0.7777777777777777,0.5,0.0,0.39058171745152354,1.0,0.0
0.9803921568627451,1.0,0.2999944093475709,0.16146467119149532,0.33333333333333326,0.5714285714285714,0.855057009269133,0.0,0.25,1.0,0.9584487534626039,1.0,0.5
0.3137254901960784,0.0,0.023648459775255787,0.575421485555016,0.1111111111111111,0.5306122448979591,0.6972561725863342,1.0,0.5,0.25,0.7617728531855956,0.0,1.0
0.4901960784313726,0.0,0.560798345166881,0.5016658303656497,0.05555555555555555,0.9387755102040816,0.7590845705848577,0.5555555555555556,0.5,0.75,0.700831024930748,1.0,1.0
0.8431372549019608,0.0,0.48884664840386877,0.9181224060278681,0.33333333333333326,0.8061224489795917,0.8819621031908785,0.5555555555555556,0.25,0.5,0.4404432132963989,0.0,0.0
0.23529411764705888,0.5,0.30239838989210044,0.791447179972656,1.0,0.520408163265306,0.7154048068247068,0.5555555555555556,0.25,0.5,0.013850415512465374,1.0,0.5
0.7843137254901961,0.0,0.9091518980264996,0.36376453284631494,0.38888888888888884,0.2857142857142857,0.7624477073250758,0.6666666666666666,0.25,0.25,0.6343490304709142,0.0,0.0
0.3921568627450981,0.5,0.8222731592776877,0.9809252265630872,0.6666666666666666,0.11224489795918367,0.14894184234271185,1.0,1.0,1.0,0.3490304709141274,0.0,0.0
0.2549019607843137,0.0,0.836137977301951,0.598288054574228,0.7777777777777777,0.030612244897959183,0.2065663194159626,0.0,0.25,0.0,0.34349030470914127,0.0,0.0
0.09803921568627455,0.5,0.9571196958685078,0.3490270128614293,0.5555555555555555,0.9693877551020408,0.9526905093921745,0.4444444444444444,1.0,0.25,0.9501385041551247,1.0,1.0
0.019607843137254943,1.0,0.16945267512718737,0.07741438749245805,0.05555555555555555,0.1020408163265306,0.8320892461652039,0.0,0.75,0.0,0.38227146814404434,0.0,1.0
0.0,0.0,0.9670151506680831,0.49219903828768896,0.2777777777777778,0.8571428571428571,0.5594290870314166,1.0,0.25,1.0,0.700831024930748,0.0,0.0
0.9215686274509803,0.5,0.746743444960027,0.3975412750103099,0.33333333333333326,0.2551020408163265,0.8216102042490362,0.5555555555555556,1.0,0.5,0.7063711911357341,0.0,0.0
0.2549019607843137,0.5,0.8455861799071953,0.06806542244036021,0.2777777777777778,0.7346938775510203,0.9857271757854154,0.2222222222222222,0.5,0.0,0.9418282548476454,1.0,1.0
1.0,1.0,0.10795549840666407,0.28630849959471566,0.38888888888888884,0.7551020408163265,0.858030514313838,0.5555555555555556,0.0,0.5,0.5844875346260389,1.0,0.5
0.11764705882352944,1.0,0.02303348800805055,0.283358760947248,0.8333333333333333,0.26530612244897955,0.9033918464440981,0.0,0.0,1.0,0.9833795013850416,1.0,1.0
0.1568627450980392,1.0,0.21809135126069212,0.3854843198638082,0.5,0.5714285714285714,0.31775490115659094,0.5555555555555556,0.0,0.5,0.40997229916897504,1.0,0.5
0.05882352941176472,1.0,0.7438363056968749,0.7921551578780571,0.8333333333333333,0.5612244897959183,0.9459847428430809,0.1111111111111111,0.0,0.25,0.5955678670360112,1.0,1.0
0.9411764705882354,0.5,0.6653435455917707,0.19397578857768558,0.4444444444444444,0.7244897959183673,0.41161512591255844,0.8888888888888888,0.25,0.75,0.43213296398891965,1.0,0.5
0.11764705882352944,0.0,0.2947951025884721,0.8751226518394221,1.0,0.8265306122448979,0.09059962267246328,0.1111111111111111,0.25,1.0,0.5734072022160666,1.0,0.5
0.5882352941176471,1.0,0.48169061329457147,0.3781150519962539,0.7777777777777777,0.7551020408163265,0.8816955130834222,0.6666666666666666,1.0,0.75,0.6094182825484765,1.0,0.5
0.17647058823529416,0.5,0.8909263711075082,0.9139720506168649,0.2777777777777778,0.43877551020408156,0.05641456812402591,0.8888888888888888,0.75,0.25,0.34349030470914127,1.0,1.0
0.43137254901960786,0.0,0.3395762285458713,0.6969966297407602,0.22222222222222224,0.7653061224489796,0.2486670494627184,0.8888888888888888,0.0,0.0,0.9307479224376732,0.0,0.5
0.4901960784313726,0.5,0.7380220271705709,0.7625927633891115,0.9444444444444444,0.18367346938775508,0.6938110081207448,0.2222222222222222,0.0,0.0,0.556786703601108,1.0,0.5
0.17647058823529416,0.5,0.9807122491194722,0.8812171531771651,0.7777777777777777,0.520408163265306,0.9601345254696088,1.0,0.75,0.5,0.9002770083102494,1.0,0.0
0.8431372549019608,0.0,0.9273215184211996,0.3967398480843966,1.0,0.5714285714285714,0.06424821589697317,0.5555555555555556,0.75,0.5,0.922437673130194,0.0,0.5
0.3137254901960784,0.5,0.41376418628053896,0.1315132443671571,0.0,0.6428571428571428,0.7204495119350339,0.2222222222222222,0.0,0.75,0.8060941828254848,0.0,0.0
0.9019607843137255,1.0,0.40761446860848666,0.832599284505543,0.7222222222222221,0.6122448979591836,0.3403535394963498,0.0,0.0,0.75,0.31024930747922436,0.0,0.5
0.8627450980392156,0.5,0.5455358640353329,0.497935995546951,0.05555555555555555,0.5612244897959183,0.9137683537035518,0.8888888888888888,0.75,0.25,0.8559556786703602,1.0,0.0
0.7647058823529412,0.5,0.6769721026443785,0.11995299107968152,0.7777777777777777,0.13265306122448978,0.33450906406365355,0.7777777777777777,0.75,0.75,0.00554016620498615,0.0,0.5
0.47058823529411764,1.0,0.053446637222563875,0.011594788795056137,0.9444444444444444,0.7755102040816326,0.4431752932491182,0.5555555555555556,0.0,0.0,0.11357340720221606,1.0,0.0
0.5294117647058824,0.5,0.6561748756079835,0.7144878485800827,0.1111111111111111,0.14285714285714282,0.9079443852021983,0.8888888888888888,0.5,1.0,0.7174515235457064,1.0,0.5
0.05882352941176472,0.0,0.15564376362721533,0.1957492884669688,0.8333333333333333,0.6224489795918366,0.48084652612583056,1.0,0.25,0.25,0.6260387811634349,1.0,0.5
0.09803921568627455,0.0,0.5265835523005535,0.42915650069985184,1.0,0.4183673469387755,0.8140636535148881,0.6666666666666666,0.75,0.0,0.698060941828255,0.0,0.0
0.9411764705882354,0.5,0.7294124224296976,0.1347443458263839,0.6666666666666666,0.9693877551020408,0.9313222869329834,0.2222222222222222,0.25,0.5,0.3878116343490305,0.0,0.0
0.6666666666666666,0.0,0.5571085145636496,0.6934343937088494,0.1111111111111111,0.9591836734693877,0.9592937412845541,0.8888888888888888,0.75,0.5,0.9778393351800555,0.0,0.5
0.4901960784313726,1.0,0.28176888242857945,0.3450422247367683,0.0,0.7857142857142856,0.07409154294151424,0.8888888888888888,0.5,0.75,0.00554016620498615,1.0,1.0
0.17647058823529416,1.0,0.6652876390674793,0.9905382866731539,0.1111111111111111,0.346938775510204,0.926687720449512,0.3333333333333333,0.5,0.5,0.886426592797784,1.0,0.5
0.7058823529411765,1.0,0.3758595628109801,0.6929549596036135,0.05555555555555555,0.4183673469387755,0.07634730538922155,0.6666666666666666,0.25,0.25,0.6371191135734072,1.0,1.0
0.4509803921568628,0.5,0.346061385363672,0.11024038744776501,0.33333333333333326,0.7040816326530611,0.4483020260848167,0.3333333333333333,0.25,0.5,0.3628808864265928,0.0,1.0
0.7450980392156864,1.0,0.6230223067031924,0.03019622262807086,0.6666666666666666,0.9285714285714285,0.1884381921089328,0.1111111111111111,0.5,1.0,0.08310249307479224,0.0,0.0
0.9411764705882354,1.0,0.48543635042209426,0.5660572842495739,0.6666666666666666,0.6530612244897959,0.9798416864900337,0.0,0.25,1.0,0.15512465373961218,0.0,0.0
0.11764705882352944,0.0,0.3230838038799128,0.8665954287176965,0.5555555555555555,0.9489795918367346,0.4280821917808219,0.1111111111111111,0.0,1.0,0.6481994459833795,0.0,0.0
0.3529411764705882,1.0,0.4180689886509756,0.7747573880592467,0.7222222222222221,0.8673469387755102,0.35585677959150197,0.4444444444444444,0.75,0.5,0.518005540166205,1.0,0.5
0.607843137254902,0.5,0.9012690781014143,0.3740002478430544,0.05555555555555555,0.6020408163265305,0.39654253137560497,0.2222222222222222,0.0,0.5,0.9307479224376732,0.0,1.0
0.17647058823529416,0.5,0.18370883882149047,0.16037070820137045,0.0,0.1530612244897959,0.9989131326388319,0.4444444444444444,0.25,0.75,0.45706371191135736,1.0,0.5
0.09803921568627455,1.0,0.3716106669648348,0.2552834247847118,0.0,0.4591836734693877,0.10667705684521368,0.3333333333333333,0.25,0.5,0.5734072022160666,1.0,1.0
0.5686274509803921,1.0,0.1401017498742103,0.4080969513272808,0.16666666666666666,0.9795918367346937,0.011299319169879418,0.3333333333333333,1.0,0.25,0.4487534626038781,0.0,0.5
0.5490196078431373,1.0,0.8015318387655839,0.41341338799423866,0.05555555555555555,0.173469387755102,0.5257977196292347,1.0,0.0,0.5,0.8005540166204986,0.0,1.0
0.5882352941176471,0.5,0.8886342036115615,0.4711130794093209,0.7222222222222221,0.336734693877551,0.18095316216881308,1.0,0.75,0.0,0.9030470914127424,0.0,0.5
0.8039215686274509,0.5,0.5686811650919663,0.23537878341564297,0.05555555555555555,0.48979591836734687,0.45330571733245834,0.0,1.0,0.25,0.8421052631578948,0.0,0.5
0.8431372549019608,0.0,0.20635098115950135,0.24368355723854077,1.0,0.9489795918367346,0.617689278976294,0.6666666666666666,1.0,1.0,0.8975069252077563,0.0,1.0
0.37254901960784315,0.5,0.788617431654274,0.44634096297184134,0.9444444444444444,0.07142857142857142,0.7841850545484373,0.6666666666666666,0.25,1.0,1.0,0.0,1.0
0.33333333333333337,0.5,0.46849667356180463,0.21619837195554265,0.16666666666666666,0.510204081632653,0.9692190960544663,0.0,0.0,1.0,0.9722991689750693,1.0,0.0
0.1568627450980392,1.0,0.4453513725051714,0.6464996231566673,0.38888888888888884,0.26530612244897955,0.6077434172750389,1.0,0.25,0.75,0.8670360110803325,0.0,0.5
0.823529411764706,0.5,0.5764521719684688,0.8760439372916441,0.611111111111111,0.16326530612244897,0.6096710688212615,0.6666666666666666,1.0,0.25,0.8891966759002771,0.0,0.0
0.1960784313725491,0.0,0.5569967015150667,0.21807649411779043,0.611111111111111,0.2959183673469387,0.4638667869739972,0.1111111111111111,1.0,0.5,0.23268698060941828,1.0,0.0
0.9411764705882354,1.0,0.4867222004807961,0.798111517185478,0.2777777777777778,0.020408163265306124,0.4455951111475679,0.5555555555555556,0.0,0.75,0.8891966759002771,1.0,0.0
0.5294117647058824,1.0,0.08822049533180523,0.5622644729170518,0.4444444444444444,0.38775510204081626,0.35645148060044296,0.1111111111111111,0.25,0.0,0.24653739612188363,1.0,0.5
0.6666666666666666,0.5,0.09783641750992342,0.1593803517339872,0.6666666666666666,0.8571428571428571,0.3305102124518087,0.0,0.5,0.75,0.4681440443213296,1.0,0.0
0.37254901960784315,0.5,0.9142393917370155,0.27100317523519696,0.7222222222222221,0.8877551020408162,0.5798129767861537,0.7777777777777777,0.0,0.0,0.3296398891966759,0.0,0.0
0.7254901960784313,0.5,0.9628780678705204,0.9282951445107841,0.0,0.22448979591836732,0.5975719793290132,0.0,0.0,0.0,0.3850415512465374,1.0,0.5
0.6862745098039217,0.0,0.8517918041035388,0.505573421473366,0.6666666666666666,0.8979591836734693,0.16251743089164133,0.8888888888888888,0.5,0.0,0.07202216066481994,0.0,1.0
0.7254901960784313,0.0,0.9241907530608822,0.04926185431297702,0.0,0.26530612244897955,0.9205356410466738,0.7777777777777777,1.0,0.5,0.5595567867036012,1.0,0.5
0.3137254901960784,1.0,0.25465421814725775,0.504933498832903,0.2777777777777778,0.8571428571428571,0.5605569682552702,0.7777777777777777,1.0,0.5,0.23822714681440443,1.0,1.0
1.0,1.0,0.38189746743444963,0.11989712481741888,0.8333333333333333,0.030612244897959183,0.805409728488229,1.0,1.0,1.0,0.6011080332409973,0.0,0.5
0.33333333333333337,1.0,0.9249175378766703,0.7364666519044301,0.05555555555555555,0.9081632653061223,0.8366827987859896,0.0,0.0,0.0,0.3379501385041551,1.0,0.5
0.2549019607843137,0.5,0.07927545144518366,0.7596562294945423,0.7777777777777777,0.8877551020408162,0.7574030022147485,0.8888888888888888,1.0,0.75,0.6897506925207757,1.0,0.0
0.0,0.0,0.7238217700005591,0.6689202778280009,0.611111111111111,0.9591836734693877,0.988167500615208,0.8888888888888888,0.25,1.0,0.8282548476454294,1.0,0.5
0.5098039215686275,0.5,0.6921227707273439,0.4213433499848653,0.8333333333333333,0.9999999999999999,0.31828808137150355,0.0,1.0,0.75,0.592797783933518,0.0,0.5
0.5098039215686275,1.0,0.3834628501146084,0.008224529555284237,0.8888888888888888,0.13265306122448978,0.3086703305717332,0.6666666666666666,0.5,0.5,0.22160664819944598,0.0,1.0
0.3137254901960784,0.5,0.022586235813719463,0.8915615534477609,0.9444444444444444,0.9285714285714285,0.9832253301615945,0.5555555555555556,1.0,0.0,0.2520775623268698,0.0,0.5
1.0,0.0,0.9311790685973051,0.3852212405560623,0.33333333333333326,0.26530612244897955,0.5678984496759905,1.0,0.0,0.0,0.7922437673130195,1.0,0.0
0.019607843137254943,0.5,0.4332755632582323,0.6696414604863006,0.5,0.08163265306122448,0.8291772619145271,0.7777777777777777,0.75,0.25,0.7534626038781164,1.0,0.5
0.9411764705882354,0.0,0.3155923296248673,0.46953054056195365,0.4444444444444444,0.6836734693877551,0.6720326470346978,0.5555555555555556,0.25,0.75,0.25761772853185594,0.0,0.0
0.33333333333333337,0.0,0.8851120925812042,0.9102777670559699,0.7222222222222221,0.020408163265306124,0.3126076613895497,0.8888888888888888,0.0,0.25,0.5290858725761773,1.0,0.5
0.3529411764705882,0.5,0.5774584894057138,0.8566420922829392,0.4444444444444444,0.7040816326530611,0.8647772947256173,0.5555555555555556,0.75,0.75,0.41274238227146814,1.0,1.0
0.43137254901960786,1.0,0.7455694079499078,0.0007313401605291668,0.0,0.5510204081632653,0.2344557460421623,0.8888888888888888,0.5,0.75,0.7229916897506926,1.0,0.0
0.09803921568627455,0.0,0.4730810085536982,0.6096644570713483,0.5,0.12244897959183672,0.9762734804363874,0.8888888888888888,1.0,1.0,0.45706371191135736,1.0,0.0
0.05882352941176472,0.5,0.07994632973668025,0.600870091640985,1.0,0.7755102040816326,0.461693052251661,0.6666666666666666,0.5,0.0,0.39058171745152354,1.0,0.0
0.33333333333333337,1.0,0.2929501872868564,0.06466367494367664,0.4444444444444444,0.7040816326530611,0.2504511524895415,0.2222222222222222,0.0,0.5,0.3739612188365651,1.0,1.0
0.47058823529411764,1.0,0.3358304914183486,0.6958782887452843,0.7777777777777777,0.7755102040816326,0.9011770978590764,0.0,0.5,1.0,0.9362880886426593,1.0,1.0
0.47058823529411764,0.0,0.49186560071560353,0.3324621582254437,0.1111111111111111,0.48979591836734687,0.6977073250758756,0.1111111111111111,1.0,0.0,0.41274238227146814,0.0,0.0
0.2941176470588236,0.0,0.7139822217252754,0.13121258230116178,0.6666666666666666,0.6836734693877551,0.2774177672053154,0.4444444444444444,0.0,0.0,0.4626038781163435,1.0,0.5
0.2941176470588236,1.0,0.10868228322245205,0.6086405808466074,0.8888888888888888,0.1020408163265306,0.6679927815601673,0.8888888888888888,0.5,0.0,0.5290858725761773,0.0,0.0
0.5882352941176471,0.0,0.9682450942024934,0.6087482503702409,0.8333333333333333,0.7857142857142856,0.814760889180543,0.1111111111111111,0.0,0.25,0.590027700831025,1.0,1.0
0.6470588235294118,0.5,0.8749930116844635,0.2937092557191816,0.5555555555555555,0.846938775510204,0.6113731441227134,0.5555555555555556,1.0,0.75,0.43213296398891965,1.0,0.5
0.6862745098039217,0.0,0.5007547380779338,0.13712018559788072,0.8333333333333333,0.47959183673469385,0.4465384299893364,1.0,1.0,1.0,0.5734072022160666,0.0,0.0
0.13725490196078433,0.5,0.99636607592106,0.7511584631292826,0.611111111111111,0.11224489795918367,0.2426175047165942,0.0,0.25,0.0,0.7202216066481995,0.0,0.0
0.5098039215686275,0.0,0.84133728406105,0.7823491052256285,0.7222222222222221,0.1530612244897959,0.3743335247313592,0.3333333333333333,1.0,0.5,0.9058171745152355,1.0,1.0
0.8823529411764707,0.5,0.3859786437077208,0.9461672696837157,0.6666666666666666,0.9897959183673468,0.10556968255270281,0.8888888888888888,0.5,1.0,0.1994459833795014,1.0,0.5
0.5490196078431373,0.5,0.1476491306535473,0.0505620145983622,0.6666666666666666,0.08163265306122448,0.07809039455335903,0.5555555555555556,0.75,0.75,0.45429362880886426,1.0,0.5
0.23529411764705888,0.5,0.2158550902890367,0.6471588450513664,0.611111111111111,0.6428571428571428,0.23076449840045937,0.1111111111111111,0.0,0.5,0.7673130193905817,1.0,0.0
0.05882352941176472,0.5,0.02968636439872535,0.3421381948493338,0.4444444444444444,0.030612244897959183,0.9788368468542366,0.1111111111111111,0.75,0.0,0.9085872576177286,1.0,1.0
0.33333333333333337,1.0,0.24520601554201377,0.958421280373471,0.4444444444444444,0.44897959183673464,0.9043351652858665,0.1111111111111111,1.0,1.0,0.11634349030470914,1.0,0.5
0.7843137254901961,0.0,0.3719461061105831,0.376618851917838,0.7777777777777777,0.22448979591836732,0.9720080387170863,0.1111111111111111,0.75,0.0,0.664819944598338,0.0,0.5
0.47058823529411764,0.0,0.0960474087325991,0.5454304444719825,0.611111111111111,0.030612244897959183,0.511340333032565,0.5555555555555556,1.0,0.25,0.5817174515235458,0.0,0.0
0.47058823529411764,0.0,0.9760720076032872,0.692328241716049,0.7222222222222221,0.9693877551020408,0.23482487080633252,0.3333333333333333,0.75,0.0,0.29916897506925205,1.0,0.5
0.11764705882352944,0.5,0.8496114496561751,0.7154436695398855,0.5555555555555555,0.7653061224489796,0.6445943728980396,0.8888888888888888,0.5,0.5,0.7839335180055402,0.0,0.5
0.7843137254901961,0.0,0.980376809973724,0.9425715138944473,1.0,0.8877551020408162,0.8861455171848084,1.0,0.25,1.0,0.7091412742382271,0.0,0.5
0.4901960784313726,0.0,0.2859059652261419,0.39349757337271735,0.22222222222222224,0.6632653061224489,0.7358092035107866,0.7777777777777777,0.0,0.75,0.32409972299168976,0.0,0.5
0.33333333333333337,1.0,0.9994968412813774,0.4598087951780305,1.0,0.16326530612244897,0.040911328028873754,0.5555555555555556,0.5,0.75,0.6343490304709142,0.0,1.0
0.1960784313725491,1.0,0.6040699949684127,0.8154381844886814,0.9444444444444444,0.7142857142857142,0.1594824050529079,0.6666666666666666,1.0,1.0,0.6703601108033241,0.0,1.0
0.8627450980392156,0.0,0.7043103930228658,0.07170688698966168,0.16666666666666666,0.7244897959183673,0.4250266590107456,0.0,0.75,1.0,0.13850415512465375,1.0,0.5
0.7647058823529412,0.0,0.5455917705596243,0.4312184736524549,0.8888888888888888,0.6428571428571428,0.12390287917316052,0.3333333333333333,0.25,0.5,0.09972299168975068,1.0,0.0
0.3137254901960784,0.5,0.8309386705428525,0.5561059793152624,0.611111111111111,0.3571428571428571,0.9088466901812812,0.1111111111111111,0.0,1.0,0.778393351800554,1.0,1.0
0.6470588235294118,0.5,0.8023145301056633,0.8966220210585335,0.33333333333333326,0.673469387755102,0.8522065458124846,0.0,0.75,0.0,0.6426592797783934,1.0,0.5
0.3529411764705882,1.0,0.7233745178062281,0.4594715661040088,0.4444444444444444,0.9387755102040816,0.7818062505126733,0.6666666666666666,0.25,0.25,0.18282548476454294,1.0,1.0
